"hyperverse/mini2Dx","e543d24476013e383d3e7aa531a7bb427d3d63ef","1467226100","","1.7","1.7","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testAddToEmptyRegionQuadTree","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest.TestState","1","1","1","false","false","false","false","false","","","0","0","0","","true","fdbc327ba499d68a2bbb232645a08fd9d63fda8e34fe24d8d45d02a74c911951","1"
"hyperverse/mini2Dx","e543d24476013e383d3e7aa531a7bb427d3d63ef","1467226100","","1.7","1.7","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testAddToBasicRegionQuadTree","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest.TestState","1","1","1","false","false","false","false","false","","","0","0","0","","true","db0c82e4bf901505adffc553571e53a78dc27c7391a046c936524e68462bb924","1"
"hyperverse/mini2Dx","e543d24476013e383d3e7aa531a7bb427d3d63ef","1467226100","","1.7","1.7","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testAddToComplexRegionQuadTree","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest.TestState","1","1","1","false","false","false","false","false","","","0","0","0","","true","0605f6f14f7356afab1afb1b8e701031fd1a1ecebbff268a7ca9a537611b251b","1"
"hyperverse/mini2Dx","e543d24476013e383d3e7aa531a7bb427d3d63ef","1467226100","","1.7","1.7","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testEmptyRegionQuadTreeIntersectingLineSegment","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest.TestState","1","1","1","false","false","false","false","false","","","0","0","0","","true","31ef3368bae2563e945b1b6137de0faa122e2633ea080fd1100b5043f958f69d","1"
"hyperverse/mini2Dx","e543d24476013e383d3e7aa531a7bb427d3d63ef","1467226100","","1.7","1.7","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testBasicRegionQuadTreeIntersectingLineSegment","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest.TestState","1","1","1","false","false","false","false","false","","","0","0","0","","true","5e32cf435aacdd2f7fc3b99feead75a42568fa58c3013bd8f0366914b368927a","1"
"hyperverse/mini2Dx","e543d24476013e383d3e7aa531a7bb427d3d63ef","1467226100","","1.7","1.7","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testComplexRegionQuadTreeIntersectingLineSegment","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest.TestState","1","1","1","false","false","false","false","false","","","0","0","0","","true","da7ac95de8c292a6f0be1cfaeab974b5b5dbb0f9187b625e132f8e0f92b7ab61","1"
"hyperverse/mini2Dx","e543d24476013e383d3e7aa531a7bb427d3d63ef","1467226100","","1.7","1.7","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testEmptyRegionQuadTreeIntersectingRectangle","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest.TestState","1","1","1","false","false","false","false","false","","","0","0","0","","true","1f64cc97b710871fece8ea5088f12f84c70b4e9e0e81b8c7923acc8fa25d2909","1"
"hyperverse/mini2Dx","e543d24476013e383d3e7aa531a7bb427d3d63ef","1467226100","","1.7","1.7","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testBasicRegionQuadTreeIntersectingRectangle","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest.TestState","1","1","1","false","false","false","false","false","","","0","0","0","","true","c823d1e1a8c50db506445a03bc243e4415f18c3481a6947ec327d43f648e3528","1"
"hyperverse/mini2Dx","e543d24476013e383d3e7aa531a7bb427d3d63ef","1467226100","","1.7","1.7","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest","testComplexRegionQuadTreeIntersectingRectangle","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","org.mini2Dx.core.collisions.RegionQuadTreePerformanceTest.TestState","1","1","1","false","false","false","false","false","","","0","0","0","","true","02c14eee4607b9053d2e77ce1495e1bc5c52f98ebbf92e885a12641f9daf7dfa","1"
"hyperverse/mini2Dx","e543d24476013e383d3e7aa531a7bb427d3d63ef","1467226100","","1.7","1.7","org.mini2Dx.core.geom.TrianglePerformanceTest","testContainsXY","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","org.mini2Dx.core.geom.TrianglePerformanceTest.TestState","1","1","1","false","false","false","false","false","","","0","0","0","","true","c5e52406135bf8b3d14749a3d6b52baca610e6a4651ddd2690d1abdbbee34d23","1"
