"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Snappy.snappyNormalOutput","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","dbbe61c4686601f4b3939b8549f7382e05a430f8e41988ccc89ba571284d686f"
"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Snappy.snappyFramedOutput","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","06b1b054f36e854eaf224b0a702f0448f68c5d9558f751958d03e7e8a6dccf2b"
"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Snappy.snappyDecompress","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","60eb3eba9878af89d36d478a842b55a3a7632a79815eb8f5f1322d78cbff67d6"
"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Snappy.snappyFramedDecompress","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","239f2562a8b6d15ea942f6eb310b343a7d8bcef68cf8ca32b152df1ae53ab001"
"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Lz4.testFastNative64K","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","9469323eeef6b1d33fe20759851292e2d56f266a4d157fb190bbe4f9d2fff405"
"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Lz4.lz4Decompress","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","07262a9adc09757cdadfce4aaab0c934d67426edad09fdfd953d76864b3e3813"
"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Lz4.testFastNative128K","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","91002670e9d9f524d500dd9ecd346ac6852d9cd9aa772389d61f46d608c0e84a"
"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Lz4.testFastNative32M","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","5f441a3bbc5e62fd14e60fc613d315ec8b69a2abf5decd8409862bd0e85d49c5"
"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Lz4.testHighNative","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","a25d60e25ac55b24a93fcde008f1598e5a4d2d29823b16994b8fdfc4fa422757"
"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Lz4.lz4HighDecompress","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","8cc643450945f6d347015e78d3463940c6a56588f772f913c819b290f35a1d34"
"person-lee/nlp","","","1.0","","","com.lbc.nlp_modules.zip.Lz4.testFastNativeDouble64K","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","int","false","4903b440eefeb2e4929575edcb3e63ecec3c054ca0a2ff3fa60f5e98ba216d37"
