"RTBHOUSE/neural-network-native-ops","cfeb3ae4f03b228990968d73ea992ec79b43898d","1456786800","1.11.3","1.8","1.8","com.rtbhouse.model.natives.NNNOBenchmark","nativeDirectReLU","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","81","","0","0","0","false","false","false","false","false","inputSize=com.rtbhouse.model.natives.NNNOBenchmark&outputSize=com.rtbhouse.model.natives.NNNOBenchmark","inputSize=1&inputSize=10&inputSize=20&inputSize=50&inputSize=100&inputSize=200&inputSize=500&inputSize=1000&inputSize=2000&outputSize=1&outputSize=10&outputSize=20&outputSize=50&outputSize=100&outputSize=200&outputSize=500&outputSize=1000&outputSize=2000","2","2","0","","false","52e481defd3de21a4c658bb1402faaf16c178447410c11dde9c8298a266c70dc","1"
"RTBHOUSE/neural-network-native-ops","cfeb3ae4f03b228990968d73ea992ec79b43898d","1456786800","1.11.3","1.8","1.8","com.rtbhouse.model.natives.NNNOBenchmark","nativeHeapReLU","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","81","","0","0","0","false","false","false","false","false","inputSize=com.rtbhouse.model.natives.NNNOBenchmark&outputSize=com.rtbhouse.model.natives.NNNOBenchmark","inputSize=1&inputSize=10&inputSize=20&inputSize=50&inputSize=100&inputSize=200&inputSize=500&inputSize=1000&inputSize=2000&outputSize=1&outputSize=10&outputSize=20&outputSize=50&outputSize=100&outputSize=200&outputSize=500&outputSize=1000&outputSize=2000","2","2","0","","false","aa96e2c916982f12dfbfd7a795136cb251eee57f332414a16aad25106153fff3","1"
"RTBHOUSE/neural-network-native-ops","cfeb3ae4f03b228990968d73ea992ec79b43898d","1456786800","1.11.3","1.8","1.8","com.rtbhouse.model.natives.NNNOBenchmark","pureJavaReLU","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","81","","0","0","0","false","false","false","false","false","inputSize=com.rtbhouse.model.natives.NNNOBenchmark&outputSize=com.rtbhouse.model.natives.NNNOBenchmark","inputSize=1&inputSize=10&inputSize=20&inputSize=50&inputSize=100&inputSize=200&inputSize=500&inputSize=1000&inputSize=2000&outputSize=1&outputSize=10&outputSize=20&outputSize=50&outputSize=100&outputSize=200&outputSize=500&outputSize=1000&outputSize=2000","2","2","0","","false","272445f244949801710b0bd0f635072b4d686c81df6ad1bb3f2f6bc87355e58c","1"
"RTBHOUSE/neural-network-native-ops","cfeb3ae4f03b228990968d73ea992ec79b43898d","1456786800","1.11.3","1.8","1.8","com.rtbhouse.model.natives.NNNOBenchmark","nativeDirectGemv","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","81","","0","0","0","false","false","false","false","false","inputSize=com.rtbhouse.model.natives.NNNOBenchmark&outputSize=com.rtbhouse.model.natives.NNNOBenchmark","inputSize=1&inputSize=10&inputSize=20&inputSize=50&inputSize=100&inputSize=200&inputSize=500&inputSize=1000&inputSize=2000&outputSize=1&outputSize=10&outputSize=20&outputSize=50&outputSize=100&outputSize=200&outputSize=500&outputSize=1000&outputSize=2000","2","2","0","","false","50b15c7a761c4e2f0dcf156f317fb087e73df04dee627b57cba78e2c1650e3a4","1"
"RTBHOUSE/neural-network-native-ops","cfeb3ae4f03b228990968d73ea992ec79b43898d","1456786800","1.11.3","1.8","1.8","com.rtbhouse.model.natives.NNNOBenchmark","nativeHeapGemv","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","81","","0","0","0","false","false","false","false","false","inputSize=com.rtbhouse.model.natives.NNNOBenchmark&outputSize=com.rtbhouse.model.natives.NNNOBenchmark","inputSize=1&inputSize=10&inputSize=20&inputSize=50&inputSize=100&inputSize=200&inputSize=500&inputSize=1000&inputSize=2000&outputSize=1&outputSize=10&outputSize=20&outputSize=50&outputSize=100&outputSize=200&outputSize=500&outputSize=1000&outputSize=2000","2","2","0","","false","4fd4c6e071fc96daeaa45b2a5113ed7ecf44324d04972944eb207ce7132f3402","1"
"RTBHOUSE/neural-network-native-ops","cfeb3ae4f03b228990968d73ea992ec79b43898d","1456786800","1.11.3","1.8","1.8","com.rtbhouse.model.natives.NNNOBenchmark","pureJavaGemv","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","81","","0","0","0","false","false","false","false","false","inputSize=com.rtbhouse.model.natives.NNNOBenchmark&outputSize=com.rtbhouse.model.natives.NNNOBenchmark","inputSize=1&inputSize=10&inputSize=20&inputSize=50&inputSize=100&inputSize=200&inputSize=500&inputSize=1000&inputSize=2000&outputSize=1&outputSize=10&outputSize=20&outputSize=50&outputSize=100&outputSize=200&outputSize=500&outputSize=1000&outputSize=2000","2","2","0","","false","feb8b26e3939dafde8cbf8bdef9e57015df73f0942930e72548c554327ebbb3c","1"
"RTBHOUSE/neural-network-native-ops","cfeb3ae4f03b228990968d73ea992ec79b43898d","1456786800","1.11.3","1.8","1.8","com.rtbhouse.model.natives.NNNOBenchmark","netlibJavaGemv","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","81","","0","0","0","false","false","false","false","false","inputSize=com.rtbhouse.model.natives.NNNOBenchmark&outputSize=com.rtbhouse.model.natives.NNNOBenchmark","inputSize=1&inputSize=10&inputSize=20&inputSize=50&inputSize=100&inputSize=200&inputSize=500&inputSize=1000&inputSize=2000&outputSize=1&outputSize=10&outputSize=20&outputSize=50&outputSize=100&outputSize=200&outputSize=500&outputSize=1000&outputSize=2000","2","2","0","","false","8280a023c5fa7cd080f0567e7150c3224c61feed2038a956204870528ece8390","1"
"RTBHOUSE/neural-network-native-ops","cfeb3ae4f03b228990968d73ea992ec79b43898d","1456786800","1.11.3","1.8","1.8","com.rtbhouse.model.natives.NNNOBenchmark","nativeDirectLinearForward","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","81","","0","0","0","false","false","false","false","false","inputSize=com.rtbhouse.model.natives.NNNOBenchmark&outputSize=com.rtbhouse.model.natives.NNNOBenchmark","inputSize=1&inputSize=10&inputSize=20&inputSize=50&inputSize=100&inputSize=200&inputSize=500&inputSize=1000&inputSize=2000&outputSize=1&outputSize=10&outputSize=20&outputSize=50&outputSize=100&outputSize=200&outputSize=500&outputSize=1000&outputSize=2000","2","2","0","","false","160bc2be79c15ea7df0f9ba03649312ef0d50abfd2d4d1d6873c3a9ff21116f6","1"
"RTBHOUSE/neural-network-native-ops","cfeb3ae4f03b228990968d73ea992ec79b43898d","1456786800","1.11.3","1.8","1.8","com.rtbhouse.model.natives.NNNOBenchmark","nativeHeapLinearForward","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","81","","0","0","0","false","false","false","false","false","inputSize=com.rtbhouse.model.natives.NNNOBenchmark&outputSize=com.rtbhouse.model.natives.NNNOBenchmark","inputSize=1&inputSize=10&inputSize=20&inputSize=50&inputSize=100&inputSize=200&inputSize=500&inputSize=1000&inputSize=2000&outputSize=1&outputSize=10&outputSize=20&outputSize=50&outputSize=100&outputSize=200&outputSize=500&outputSize=1000&outputSize=2000","2","2","0","","false","f9fc05a4dbbb1c5a15676bcfe59d457fa3f9c461092d8da195cf0c04a03b90a9","1"
"RTBHOUSE/neural-network-native-ops","cfeb3ae4f03b228990968d73ea992ec79b43898d","1456786800","1.11.3","1.8","1.8","com.rtbhouse.model.natives.NNNOBenchmark","pureJavaLinearForward","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","","","","","","","","","","","","","81","","0","0","0","false","false","false","false","false","inputSize=com.rtbhouse.model.natives.NNNOBenchmark&outputSize=com.rtbhouse.model.natives.NNNOBenchmark","inputSize=1&inputSize=10&inputSize=20&inputSize=50&inputSize=100&inputSize=200&inputSize=500&inputSize=1000&inputSize=2000&outputSize=1&outputSize=10&outputSize=20&outputSize=50&outputSize=100&outputSize=200&outputSize=500&outputSize=1000&outputSize=2000","2","2","0","","false","0807d2e29d5ea87fbd172c6419a9abc6fd74e63a93ec123dcc98d3aa7b79fd13","1"
