"alesharik/AlesharikWebServer","69abfcf774c1cbabcce8e62bc874782796a11967","1538344800","1.18","1.8","1.8","com.alesharik.webserver.api.MemoryReserveUtilsBenchmark","reserveUnreserveMemory","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","17a5b6b7c0f533ca8597bc193b34bd3539d268d8bb3ba10c6d24674e055650d2","2"
"alesharik/AlesharikWebServer","69abfcf774c1cbabcce8e62bc874782796a11967","1538344800","1.18","1.8","1.8","com.alesharik.webserver.api.JavaCompareBenchmark","reflectionMethodCall","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","fdd706cd7f9c400e053d3c1d5d191fc323e5e1072b4dd8a93bcfa48028b2012f","7"
"alesharik/AlesharikWebServer","69abfcf774c1cbabcce8e62bc874782796a11967","1538344800","1.18","1.8","1.8","com.alesharik.webserver.api.JavaCompareBenchmark","methodHandleArgumentsCall","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","ffa136649e8b6e91ce7703e254c35d1121de38d9f3434cb0bb5175d762f60c09","7"
"alesharik/AlesharikWebServer","69abfcf774c1cbabcce8e62bc874782796a11967","1538344800","1.18","1.8","1.8","com.alesharik.webserver.api.JavaCompareBenchmark","methodHandleExactCall","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","false","820a80271ff2933f6a7f0a34944ce4694e68e2e578776ac50fb997a1413fef6e","7"
"alesharik/AlesharikWebServer","69abfcf774c1cbabcce8e62bc874782796a11967","1538344800","1.18","1.8","1.8","com.alesharik.webserver.api.JavaCompareBenchmark","newObjectCost","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","b094a90c158ed966138578ed8f1720ce0f48c7a849e3f75ed33393e3837f2028","1"
"alesharik/AlesharikWebServer","69abfcf774c1cbabcce8e62bc874782796a11967","1538344800","1.18","1.8","1.8","com.alesharik.webserver.api.JavaCompareBenchmark","addRemoveCost","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.Object","false","654e7b1b13be53b5df0432c7e879d4f69e6def196df47c053d4cf91faec8d918","2"
"alesharik/AlesharikWebServer","69abfcf774c1cbabcce8e62bc874782796a11967","1538344800","1.18","1.8","1.8","com.alesharik.webserver.api.fileManager.FileManagerBenchmark","readTest","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","boolean","true","199c3fe3d5c84656bf5c768008694c990cb6cb2b3197c9be44743a8e76360b68","1"
"alesharik/AlesharikWebServer","69abfcf774c1cbabcce8e62bc874782796a11967","1538344800","1.18","1.8","1.8","com.alesharik.webserver.module.http.http.data.CookieBenchmark","myCookieTest","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","true","4a4356096ffb2d4f372ff89645722e004551170452065c336ea297ccdf430a1f","1"
"alesharik/AlesharikWebServer","69abfcf774c1cbabcce8e62bc874782796a11967","1538344800","1.18","1.8","1.8","com.alesharik.webserver.module.http.http.data.CookieBenchmark","grassfishCookieTest","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","true","223d227acbd3920b425439fe4c542c32e74cb3040c29e2cf26408f9529d3aee1","3"
"alesharik/AlesharikWebServer","69abfcf774c1cbabcce8e62bc874782796a11967","1538344800","1.18","1.8","1.8","com.alesharik.webserver.module.http.http.header.HeaderBenchmark","acceptCharsetParseTest","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","UNIT_SET","UNIT_SET","BOTH_UNSET","","","","","","","false","","false","true","","true","false","","false","false","","false","1","","0","0","0","false","false","false","false","false","","","0","0","0","com.alesharik.webserver.module.http.http.data.WeightCharset[]","true","b3fadb98179911a54a376a0fa17e9c9509aeb0522cc2559d37ad1eea7e2079f3","1"
