"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","linked_list_add","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.LinearAndRandom","1","0","0","false","false","false","false","false","","","0","0","0","","false","c8c7c0e69dda5462a250ed7b2df21afd2c02f15e2bf18667439ab04cac02cfc2"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","array_list_add","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.LinearAndRandom","1","0","0","false","false","false","false","false","","","0","0","0","","false","08eca58bcded0a9cd8ee24ba9f552ecca3cb10a8748fa5627c7aabe414fd1e54"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","consp_plus","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.LinearAndRandom","1","0","0","false","false","false","false","false","","","0","0","0","","false","10b8ebfd80173529ff82d156dd06ceca8e98cf56761e99c187385b2493d7ee45"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","treePVector_plus","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.LinearAndRandom","1","0","0","false","false","false","false","false","","","0","0","0","","false","277a124473846e62d6e17ce33e90c21a91300aaaa45aed62875a22d50cb190e5"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","hashSet_plus","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.LinearAndRandom","1","0","0","false","false","false","false","false","","","0","0","0","","false","fb75acf93f3ec748ffc084f3eac5187cf82816162259dd54ed3ec750b6f0372c"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","hashTreePMap_plus","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.LinearAndRandom","1","0","0","false","false","false","false","false","","","0","0","0","","false","2366b7c61f8c7f2230ede0190f67ace72e92e3ecbdda0a64869ba73e75293d03"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","intTreePMap_plus","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.LinearAndRandom","1","0","0","false","false","false","false","false","","","0","0","0","","false","a83b397b78dfc87e2aa348e1ffcadaec8d22d39587c45dc7bb54ca2d9dba441f"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","contains","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.CollectionsWithContains","1","0","0","false","false","false","false","false","","","0","0","0","","false","62e9f95dbfb1c278949409e4c2e2e7aa5f5a3faa049f1d06ec584386504f8f62"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","_notContains","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.CollectionsWithContains","1","0","0","false","false","false","false","false","","","0","0","0","","false","bbdb4685360272237bdba431b793b8809d2d2882a007e5459a7087011486e9c6"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","get","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.CollectionsWithGet","1","0","0","false","false","false","false","false","","","0","0","0","","false","408b9f3a7869663bf3291089824051948293e78df00c17eb07b0a466b8017bb1"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","iterator","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.CollectionsWithIterator","1","0","0","false","false","false","false","false","","","0","0","0","","false","dfc290471376b67f7f5dfa3e66a50d1a2a0c17197506c1dbc286f5e195e51257"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","put","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.LinearAndRandom","1","0","0","false","false","false","false","false","","","0","0","0","","false","f00b8174c53ec72f7aae4f4c27602f984acf02c970d2d39a5a43930993f3c80d"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","mapContainsKey","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.CollectionsWithContainsKey","1","0","0","false","false","false","false","false","","","0","0","0","","false","9414353c9c1060d59695ee7367dfb333d877219954a7c3066459629ec23118b3"
"hrldcpr/pcollections","c689b219b6132846fe8ac0a5ef7d4c296fe3063f","1485903600","","1.6","1.6","org.pcollections.benchmark.Benchmarks","mapNotContainsKey","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","2","","","","","","","","","","","","","","","","","1","org.pcollections.benchmark.Benchmarks.CollectionsWithContainsKey","1","0","0","false","false","false","false","false","","","0","0","0","","false","3e8aa9b3f4edbdd97860324d7cc433b06948c527447a21e23a9a34e117fa29ca"
