"dryuf/dryuf-concurrent","","","1.11.1","","","net.dryuf.concurrent.collection.benchmark.LazilyBuiltLoadingCacheBenchmark.directConcurrentBenchmark","","","","2000000000","","2000000000","BOTH_SET","BOTH_UNSET","BOTH_SET","2","","2","2000000000","","2000000000","BOTH_SET","BOTH_UNSET","BOTH_SET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","1271357944f196fb72b1dc77b945040ddeebe980f73be291b8231902f14e26ff"
"dryuf/dryuf-concurrent","","","1.11.1","","","net.dryuf.concurrent.collection.benchmark.LazilyBuiltLoadingCacheBenchmark.coldLazilyBuiltLoadingCacheBenchmark","","","","2000000000","","2000000000","BOTH_SET","BOTH_UNSET","BOTH_SET","2","","2","2000000000","","2000000000","BOTH_SET","BOTH_UNSET","BOTH_SET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","fe9a3a21227dd5733058c6b3d6a5de0708b0614ed0088c10932106380c17c594"
"dryuf/dryuf-concurrent","","","1.11.1","","","net.dryuf.concurrent.collection.benchmark.LazilyBuiltLoadingCacheBenchmark.warmLazilyBuiltLoadingCacheBenchmark","","","","2000000000","","2000000000","BOTH_SET","BOTH_UNSET","BOTH_SET","2","","2","2000000000","","2000000000","BOTH_SET","BOTH_UNSET","BOTH_SET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","1d318dacc369e7f6fac41b9da63cb8bcb9d95c520f67e6e5b27f5bfb075f99ea"
"dryuf/dryuf-concurrent","","","1.11.1","","","net.dryuf.concurrent.collection.benchmark.TypeDelegatingFunctionBenchmark.directInstanceofBenchmark","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","60fd668120b9df56322f49b69f1d71b3927fb1062e28df1b284cd4748b683bc2"
"dryuf/dryuf-concurrent","","","1.11.1","","","net.dryuf.concurrent.collection.benchmark.TypeDelegatingFunctionBenchmark.instanceCallerBenchmark","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","4b1ba28b853b65de67aaef7bf751fb32e8abc67d12c8711700e4d09135c48ab4"
"dryuf/dryuf-concurrent","","","1.11.1","","","net.dryuf.concurrent.collection.benchmark.TypeDelegatingFunctionBenchmark.ownerCallerBenchmark","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","7786cf217ea6c9d27559f069e9e3fb3d8f81ca25041c82b58dcdcb3d7047feea"
"dryuf/dryuf-concurrent","","","1.11.1","","","net.dryuf.concurrent.benchmark.MixedListenerAsyncBenchmark.benchmarkJdk","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","b28d35f22023e95abebefe24475563abde86f5266d871f526383470e743a8fd6"
"dryuf/dryuf-concurrent","","","1.11.1","","","net.dryuf.concurrent.benchmark.MixedListenerAsyncBenchmark.benchmarkLwFuture","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","ddcdcc4b408a37ff0838eeb496452800e6b56cbe8d166951bc77756fdf27b8ba"
"dryuf/dryuf-concurrent","","","1.11.1","","","net.dryuf.concurrent.benchmark.MixedListenerAsyncBenchmark.benchmarkGuava","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","86c0a3a4d3648a4ff3d76b4de0be0b2d6066b8aa3ed12cd644b642aa124b89dd"
"dryuf/dryuf-concurrent","","","1.11.1","","","net.dryuf.concurrent.benchmark.MixedListenerAsyncBenchmark.benchmarkSpring","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","2","","2","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","1","","1","1","","1","","","","","","","","","","","","","","0","false","false","false","false","false","","","0","0","","false","cdf41b2b2839d4426c248be8409c09d187f7bbf47e29f85e8d743b8c4d61212f"
