"spiffykahuna/TIJ4-code_idea","","","1.5.2","1.6","","org.sample.Exercise39$AtomicIntegerArray","calc","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","3126beb3c9e3b3a28242f8841b726f7881a2c38e8130b4735507c62513a22a78"
"spiffykahuna/TIJ4-code_idea","","","1.5.2","1.6","","org.sample.Exercise39$SimpleIntegerArrayWithGlobalLock","calc","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","5feb6696ab66c02f49a52c55b4b9352045116d95e3ee91eac83706c38ed8cdf2"
"spiffykahuna/TIJ4-code_idea","","","1.5.2","1.6","","org.sample.Exercise39$SimpleIntegerArrayWithElementLevelLocks","calc","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","6b0cc986dbc16d330ff288b97c9abb4ac133bece8481f0e3cbac79c762caae7b"
"spiffykahuna/TIJ4-code_idea","","","1.5.2","1.6","","org.sample.Exercise39$SimpleIntegerArrayWithGeneLevelLocks","calc","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","true","true","","false","false","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","","false","a2a5eaa3f11ccf5bd3087d97d7decde58e1db4beb3da3663b9d5bc46dac22148"
"spiffykahuna/TIJ4-code_idea","","","1.5.2","1.6","","org.sample.Exercise40$ReaderWriterLockedHashMapBenchmark","read","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","true","836d241f66025aa6a23b3768a41134a3583ec2cbf9970765c194a10bf1324f40"
"spiffykahuna/TIJ4-code_idea","","","1.5.2","1.6","","org.sample.Exercise40$ReaderWriterLockedHashMapBenchmark","write","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","true","7ce8c77b8fd5bc46eab0ac667785a4b22c7c34e1202296ce5b4a1a35c766f18f"
"spiffykahuna/TIJ4-code_idea","","","1.5.2","1.6","","org.sample.Exercise40$ReaderWriterSynchronizedHashMapBenchmark","read","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","true","cc0c0f5ce323dd84ff540450b6161b89e94b136d6dce7e537b62af6db1f27b62"
"spiffykahuna/TIJ4-code_idea","","","1.5.2","1.6","","org.sample.Exercise40$ReaderWriterSynchronizedHashMapBenchmark","write","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","true","9b52b3f0c51c9fab91fa78c3880f2ad3beb210d7ba399a995358a3b79cb37211"
"spiffykahuna/TIJ4-code_idea","","","1.5.2","1.6","","org.sample.Exercise40$ReaderWriterConcurrentHashMapBenchmark","read","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","true","ebb824d69ef173e2a8dbb120d73267a8fa0e3232b653fd6dbcb4c562cf01bd95"
"spiffykahuna/TIJ4-code_idea","","","1.5.2","1.6","","org.sample.Exercise40$ReaderWriterConcurrentHashMapBenchmark","write","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","BOTH_UNSET","BOTH_UNSET","BOTH_UNSET","","","","","","","false","false","","true","true","","false","false","","false","false","","1","","0","0","0","false","false","false","false","false","","","0","0","0","java.lang.String","true","d9ce0eab104a2fda445de6ab437182dbd175d33e4c2b2d544b5a35c252240238"
